run,block_size,n_blocks,fraction,corrupted_images,corrupted_pixel_fraction,algorithm,k,rre,accuracy,accuracy_hungarian,nmi,iterations,converged,final_cost,seconds
1,15,2,0.5,180,0.169422,L1-Reg Robust,40,0.4266824664367846,0.3333333333333333,0.3194444444444444,0.5748269101560871,400,0,887.2576437276891,4.181193682000412
1,15,2,0.75,270,0.256949,F-norm MU,40,0.5365747183610545,0.21666666666666667,0.20833333333333334,0.45270540654000646,400,0,4101.21194330352,1.82264160800014
1,15,2,0.75,270,0.256949,L1-NMF,40,0.5180878011683667,0.24722222222222223,0.2361111111111111,0.4870517783687302,400,0,39351.16421270286,5.257135815999845
1,15,2,0.75,270,0.256949,Hypersurface,40,0.5325392841143894,0.225,0.21388888888888888,0.4685351679641021,400,0,18798.26043909751,3.771578963000138
1,15,2,0.75,270,0.256949,"L2,1-NMF",40,0.5354822490089262,0.2222222222222222,0.2111111111111111,0.46778175507384095,400,0,1188.2756624127492,3.34555618100012
1,15,2,0.75,270,0.256949,L1-Reg Robust,40,0.5091221205894382,0.2222222222222222,0.2111111111111111,0.46477930548654944,400,0,1068.0738479914621,4.375556794000204
1,15,2,1.0,360,0.337668,F-norm MU,40,0.6063082674995666,0.19444444444444445,0.18333333333333332,0.43886662370816953,400,0,4707.912741839353,1.8309985920000145
1,15,2,1.0,360,0.337668,L1-NMF,40,0.5880078400593612,0.225,0.2222222222222222,0.46234674701133976,400,0,41941.22407337749,3.6159300710000934
1,15,2,1.0,360,0.337668,Hypersurface,40,0.6014223099090263,0.20833333333333334,0.20555555555555555,0.45101679310415493,400,0,21022.035995263424,6.115638105000016
1,15,2,1.0,360,0.337668,"L2,1-NMF",40,0.6058812671196795,0.21388888888888888,0.2,0.44974653534371023,400,0,1296.2507531587607,3.5323532100001103
1,15,2,1.0,360,0.337668,L1-Reg Robust,40,0.5760622272178662,0.23055555555555557,0.21666666666666667,0.46469267649531204,400,0,1167.1353618836708,4.006675007000013
2,0,0,0.0,0,0.0,F-norm MU,40,0.12957820999289238,0.775,0.75,0.8630357127971242,400,0,1538.9959676810786,1.764351845999954
2,0,0,0.0,0,0.0,L1-NMF,40,0.1840231734008945,0.6638888888888889,0.6222222222222222,0.8055317319905235,400,0,25051.430793240386,3.645071123999969
2,0,0,0.0,0,0.0,Hypersurface,40,0.13924961204372893,0.7777777777777778,0.7444444444444445,0.8649363525661427,400,0,9803.419793012483,3.8573338510000212
2,0,0,0.0,0,0.0,"L2,1-NMF",40,0.13027495063977418,0.7972222222222223,0.7638888888888888,0.8865381927640833,400,0,738.6571845900057,3.4054025880000154
